Latitud,Longitud,Rain,Station,Day,Month,year,cum_rain
16.72444,-92.63694,0.2,scdlc,22,6,2018,0.2
16.72444,-92.63694,0.2,scdlc,23,6,2018,0.2
16.72444,-92.63694,0,scdlc,24,6,2018,0
16.72444,-92.63694,0,scdlc,25,6,2018,0
16.72444,-92.63694,0,scdlc,26,6,2018,0
16.72444,-92.63694,0,scdlc,27,6,2018,0
16.72444,-92.63694,0,scdlc,28,6,2018,0
16.72444,-92.63694,0,scdlc,29,6,2018,0
16.72444,-92.63694,0,scdlc,30,6,2018,0
16.23194,-93.90444,0,scdlc,1,9,2018,0
16.23194,-93.90444,0,scdlc,2,9,2018,0
16.23194,-93.90444,0,scdlc,3,9,2018,0
16.23194,-93.90444,0,scdlc,4,9,2018,0
16.23194,-93.90444,0,scdlc,5,9,2018,0
16.23194,-93.90444,0,scdlc,6,9,2018,0
16.23194,-93.90444,0,scdlc,7,9,2018,0
16.23194,-93.90444,0,scdlc,8,9,2018,0
16.23194,-93.90444,0,scdlc,9,9,2018,0
16.23194,-93.90444,0,scdlc,10,9,2018,0
16.23194,-93.90444,0,scdlc,11,9,2018,0
16.23194,-93.90444,0,scdlc,12,9,2018,0
16.23194,-93.90444,0,scdlc,13,9,2018,0
16.23194,-93.90444,0,scdlc,14,9,2018,0
16.23194,-93.90444,0,scdlc,15,9,2018,0
16.23194,-93.90444,0,scdlc,16,9,2018,0
16.23194,-93.90444,0,scdlc,17,9,2018,0
16.23194,-93.90444,0,scdlc,18,9,2018,0
16.23194,-93.90444,0,scdlc,19,9,2018,0
16.23194,-93.90444,0,scdlc,20,9,2018,0
16.23194,-93.90444,0,scdlc,21,9,2018,0
16.23194,-93.90444,0,scdlc,22,9,2018,0
16.23194,-93.90444,0,scdlc,23,9,2018,0
16.23194,-93.90444,0,scdlc,24,9,2018,0
16.23194,-93.90444,0,scdlc,25,9,2018,0
16.23194,-93.90444,0,scdlc,26,9,2018,0
16.23194,-93.90444,0,scdlc,27,9,2018,0
16.23194,-93.90444,0,scdlc,28,9,2018,0
16.23194,-93.90444,0,scdlc,29,9,2018,0
16.23194,-93.90444,0,scdlc,30,9,2018,0
16.23194,-93.90444,0,scdlc,1,7,2018,0
16.23194,-93.90444,0,scdlc,2,7,2018,0
16.23194,-93.90444,0,scdlc,3,7,2018,0
16.23194,-93.90444,0,scdlc,4,7,2018,0
16.23194,-93.90444,0,scdlc,5,7,2018,0
16.23194,-93.90444,0,scdlc,6,7,2018,0
16.23194,-93.90444,0,scdlc,7,7,2018,0
16.23194,-93.90444,0,scdlc,8,7,2018,0
16.23194,-93.90444,0,scdlc,9,7,2018,0
16.23194,-93.90444,0,scdlc,10,7,2018,0
16.23194,-93.90444,0,scdlc,11,7,2018,0
16.23194,-93.90444,0,scdlc,12,7,2018,0
16.23194,-93.90444,0,scdlc,13,7,2018,0
16.23194,-93.90444,0,scdlc,14,7,2018,0
16.23194,-93.90444,0,scdlc,15,7,2018,0
16.23194,-93.90444,0,scdlc,16,7,2018,0
16.23194,-93.90444,0,scdlc,17,7,2018,0
16.23194,-93.90444,0,scdlc,18,7,2018,0
16.23194,-93.90444,0,scdlc,19,7,2018,0
16.23194,-93.90444,0,scdlc,20,7,2018,0
16.23194,-93.90444,0,scdlc,21,7,2018,0
16.23194,-93.90444,0,scdlc,22,7,2018,0
16.23194,-93.90444,0,scdlc,23,7,2018,0
16.23194,-93.90444,0,scdlc,24,7,2018,0
16.23194,-93.90444,0,scdlc,25,7,2018,0
16.23194,-93.90444,0,scdlc,26,7,2018,0
16.23194,-93.90444,0,scdlc,27,7,2018,0
16.23194,-93.90444,0,scdlc,28,7,2018,0
16.23194,-93.90444,0,scdlc,29,7,2018,0
16.23194,-93.90444,0,scdlc,30,7,2018,0
16.23194,-93.90444,0,scdlc,31,7,2018,0
16.23194,-93.90444,0,scdlc,1,8,2018,0
16.23194,-93.90444,0,scdlc,2,8,2018,0
16.23194,-93.90444,0,scdlc,3,8,2018,0
16.23194,-93.90444,0,scdlc,4,8,2018,0
16.23194,-93.90444,0,scdlc,5,8,2018,0
16.23194,-93.90444,0,scdlc,6,8,2018,0
16.23194,-93.90444,0,scdlc,7,8,2018,0
16.23194,-93.90444,0,scdlc,8,8,2018,0
16.23194,-93.90444,0,scdlc,9,8,2018,0
16.23194,-93.90444,0,scdlc,10,8,2018,0
16.23194,-93.90444,0,scdlc,11,8,2018,0
16.23194,-93.90444,0,scdlc,12,8,2018,0
16.23194,-93.90444,0,scdlc,13,8,2018,0
16.23194,-93.90444,0,scdlc,14,8,2018,0
16.23194,-93.90444,0,scdlc,15,8,2018,0
16.23194,-93.90444,0,scdlc,16,8,2018,0
16.23194,-93.90444,0,scdlc,17,8,2018,0
16.23194,-93.90444,0,scdlc,18,8,2018,0
16.23194,-93.90444,0,scdlc,19,8,2018,0
16.23194,-93.90444,0,scdlc,20,8,2018,0
16.23194,-93.90444,0,scdlc,21,8,2018,0
16.23194,-93.90444,0,scdlc,22,8,2018,0
16.23194,-93.90444,0,scdlc,23,8,2018,0
16.23194,-93.90444,0,scdlc,24,8,2018,0
16.23194,-93.90444,0,scdlc,25,8,2018,0
16.23194,-93.90444,0,scdlc,26,8,2018,0
